nba,1408592157305458693,2021-06-26 01:05:15,"b""We've played 1Q in Game 2.\n\n@Bucks 34\n@ATLHawks 28\n\nGiannis: 9 PTS | Trae: 8 PTS https://t.co/nuCZXTa6LN"""
nba,1408587676312276993,2021-06-26 00:47:26,b'Seems like Giannis enjoyed that one. \xf0\x9f\x98\x82 https://t.co/Wvfrv8QfBv https://t.co/uLc5I4sjLN'
nba,1408586478070992901,2021-06-26 00:42:41,b'GIANNIS SPIN.\nGIANNIS MID-AIR ADJUSTMENT.\nGIANNIS FINGER ROLL.\n\n#ThatsGame \n\n#NBAPlayoffs on TNT https://t.co/xPrYIp30wT'
nba,1408585348838535175,2021-06-26 00:38:12,"b'Even when the defense is back, Giannis can turn it into a fastbreak. \xf0\x9f\x92\xa8\n\n#NBAECF presented by AT&amp;T Game 2 is underwa\xe2\x80\xa6 https://t.co/Jal1vsDnbs'"
nba,1408584320391028737,2021-06-26 00:34:06,b'LIVE NOW on TNT! https://t.co/6H3YS2H0Ch'
nba,1408574135253487620,2021-06-25 23:53:38,"b'Giannis (34 PTS, 12 REB, 9 AST in Game 1) and the @Bucks look to even the series. \n\n\xe2\x8f\xb0 - 8:30pm/et on TNT\xe2\x80\xa6 https://t.co/Xt46YlVTa5'"
nba,1408571521308803073,2021-06-25 23:43:15,b'48 points in Game 1. \xf0\x9f\xa4\xaf\nWhat will Trae drop tonight? \xf0\x9f\xa4\x94\n\n\xf0\x9f\x8f\x80: HAWKS/BUCKS\n\xe2\x8f\xb0: 8:30 PM ET on TNT\n\nMusic by @unitedmasters  https://t.co/witOoWPKSj'
nba,1408570483935752202,2021-06-25 23:39:08,b'RT @NBA2KLeague: .@ImVandii to the rack!!!\xf0\x9f\x98\xa4\n\n\xf0\x9f\x93\xba: https://t.co/6dc8AW2dsp https://t.co/z1qG5lPvpW'
nba,1408566856751910912,2021-06-25 23:24:43,"b'Vote Now for #NBATwitterLive, an ISO-CAM of a player during the 2nd half of tonight\xe2\x80\x99s @ATLHawks/@Bucks #NBAECF pres\xe2\x80\xa6 https://t.co/vJ4C3PdZmL'"
nba,1408558491388764160,2021-06-25 22:51:28,b'RT @NBADraft: \xf0\x9f\x92\xa5 MONSTER throwdown from RaiQuan Gray \xf0\x9f\x92\xa5\n\n\xf0\x9f\x93\xba: Microsoft Surface NBA Draft Combine 2021 on ESPNU https://t.co/D25ugfCn9K'
nba,1408557292249886725,2021-06-25 22:46:42,b'RT @NBADraft: Tre Mann on what he showed NBA scouts during his time with the @GatorsMBK and NBA players he models his game after!\n\n\xf0\x9f\x93\xba: Micro\xe2\x80\xa6'
nba,1408549312422825985,2021-06-25 22:15:00,"b""Devin Booker's tough triple plus the foul is the TOP THREE-POINTER from the Conference Semis! #MtnDew3PT https://t.co/4Vl0ioEdGu"""
nba,1408546994583441414,2021-06-25 22:05:47,b'\xe2\x9c\x8b\xf0\x9f\x8f\x80 2021 @NBASummerLeague \xf0\x9f\x93\x85 August 8-17 #NBASummer https://t.co/v0GS0MBXMf'
nba,1408541762570829832,2021-06-25 21:45:00,b'Trae Young scored his #NBAPlayoffs career-high 48 PTS in Game 1 to lead the Hawks to the victory... Giannis Antetok\xe2\x80\xa6 https://t.co/aURSxseZYZ'
nba,1408539806934736899,2021-06-25 21:37:14,"b""Trae Young's transition magic is the #ULTRAMoment of the week! \n\n#HawksMoment @MichelobULTRA https://t.co/tpuVh13A01"""
nba,1408538421883248658,2021-06-25 21:31:43,"b'RT @NBADraft: Keon Johnson speaks to his 48 inch vertical, preparing for the NBA Draft &amp; breaks down film! \n\n\xf0\x9f\x93\xba: Microsoft Surface NBA Draft\xe2\x80\xa6'"
nba,1408537989228208141,2021-06-25 21:30:00,"b'Catch tonight\xe2\x80\x99s game, watch for the code, and enter for a chance to win instant prizes like 2 ISlide Custom Pairs \xe2\x80\x93\xe2\x80\xa6 https://t.co/LPTIjhniKF'"
nba,1408537242151313414,2021-06-25 21:27:02,b'Tracking a large amount of player data at the Microsoft Surface NBA Draft Combine 2021 plays an important role in m\xe2\x80\xa6 https://t.co/O5Sc11QEun'
nba,1408529645574705161,2021-06-25 20:56:51,b'RT @NBADraft: .@JonathanKuming6 talks about how playing with Ignite in the @nbagleague this past season prepared him for the next level \xf0\x9f\x93\x88\xe2\x80\xa6'
nba,1408522887800135680,2021-06-25 20:30:00,"b""CLASSIC Game 1 from Trae \xe2\x9d\x84\xef\xb8\x8f\n\nRecap additional top performances from @TheTraeYoung's career before the @ATLHawks tak\xe2\x80\xa6 https://t.co/1E02Hy7j2Q"""
nba,1408515341605654528,2021-06-25 20:00:01,b'The game is on \xe2\x80\x93 and so is your chance to win a trip to NBA All-Star 2022! Enter during tonight\xe2\x80\x99s game and you coul\xe2\x80\xa6 https://t.co/je29YlD6gE'
nba,1408497733862932501,2021-06-25 18:50:03,b'Trae and the Hawks seek a 2-0 series lead TONIGHT at 8:30 PM ET on TNT! #NBAPlayoffs'
nba,1408497731090497537,2021-06-25 18:50:02,b'The RISE of \xf0\x9f\xa7\x8a TRAE!\n\n\xe2\x96\xaa\xef\xb8\x8f Led nation in PPG &amp; APG in final year at Oklahoma\n\xe2\x96\xaa\xef\xb8\x8f 5th overall pick in 2018 NBA Draft\n\xe2\x96\xaa\xef\xb8\x8f\xe2\x80\xa6 https://t.co/FVr3LIkh8K'
nba,1408494600294211588,2021-06-25 18:37:35,b'RT @NBADraft: Microsoft Surface NBA Draft Combine 2021 action continues today on ESPNU at 3:00 PM ET! \xf0\x9f\x92\xa5 https://t.co/NKLilKkHr9'
nba,1408492847523844096,2021-06-25 18:30:38,"b""Which team do YOU want to watch a player's warm up from before tonight's #NBAECF presented by AT&amp;T Game 2 on TNT?\xe2\x80\xa6 https://t.co/6tx1Pmo6Yl"""
nba,1408485147637436424,2021-06-25 18:00:02,"b'""He has become the great showman of the 2021 postseason.""\n\nTrae Young\'s energy.. #ThatsGame \n\nComing off 48 PTS in\xe2\x80\xa6 https://t.co/AavHi3xsSw'"
nba,1408477592399667202,2021-06-25 17:30:00,"b""Trae to John off-the-backboard isn't new \xf0\x9f\x91\x80\n\nFollowing their Game 1 connection, look back at other off-the-backboard\xe2\x80\xa6 https://t.co/UQLF3GUEqC"""
nba,1408470041159364612,2021-06-25 17:00:00,b'Focusing on both your mental and physical well-being is how you find your way to thrive. @kpthrive has the wellness\xe2\x80\xa6 https://t.co/ZxeHFGZX4f'
nba,1408461184450404357,2021-06-25 16:24:48,b'RT @MiamiHEAT: #HEATNation we need you. Join us in supporting direct relief to help survivors of the Surfside building collapse.\n\nhttps://t\xe2\x80\xa6'
nba,1408458715666161681,2021-06-25 16:15:00,b'The shimmy &amp; triple.\nOff-the-backboard lob.\n\n@TheTraeYoung added to his impressive collection of flashy plays in Ga\xe2\x80\xa6 https://t.co/LHnjaoRoN7'
nba,1408454940914184192,2021-06-25 16:00:00,"b'While the action heats up for the #NBAPlayoffs, our #NBAHouse got real cold, real quick with this challenge. Watch\xe2\x80\xa6 https://t.co/9PSFtdNmOI'"
nba,1408445558965030922,2021-06-25 15:22:43,b'HAWKS \xf0\x9f\x86\x9a BUCKS\n\n\xe2\x96\xaa\xef\xb8\x8f Trae Young #NBAPlayoffs career-high 48 PTS Game 1\n\xe2\x96\xaa\xef\xb8\x8f ATL 6-2 on road this postseason\n\xe2\x96\xaa\xef\xb8\x8f 34 for Gi\xe2\x80\xa6 https://t.co/m8O6jO07MI'
nba,1408441064315359232,2021-06-25 15:04:51,"b""RT @NBAHistory: #55 turns 55!\n\nOn @officialmutombo's 55th birthday today, we count down his TOP 10 BLOCKS! #NBABDAY https://t.co/aBQnrThxKq"""
nba,1408439854661128192,2021-06-25 15:00:03,b'Your new game day cravings with basketball savings. NBA Playoffs Party Packs from Taco Bell. Get your exclusive mea\xe2\x80\xa6 https://t.co/BL9CA008UB'
nba,1408429366317563909,2021-06-25 14:18:22,"b'RT @NBAHistory: #55 TURNS 55!\n\nHappy Birthday, @officialmutombo! #NBABDAY'"
nba,1408421209394626565,2021-06-25 13:45:58,"b'RT @NBAHistory: Join us in wishing 7x #NBAAllStar, 2x NBA Champion &amp; @Hoophall inductee Willis Reed a Happy 79th Birthday! #NBABDAY https:/\xe2\x80\xa6'"
nba,1408421175320010761,2021-06-25 13:45:50,"b'RT @NBAHistory: Join us in wishing 8x #NBAAllStar, 4x Defensive Player of the Year &amp; @Hoophall inductee @officialmutombo a Happy 55th Birth\xe2\x80\xa6'"
nba,1408409759410176003,2021-06-25 13:00:28,b'The @LAClippers are now the first team in @NBAHistory to win three Game 3s after trailing 0-2 in a single\xe2\x80\xa6 https://t.co/36LXiqHryR'
nba,1408405877695172613,2021-06-25 12:45:02,"b'\xf0\x9f\x98\xa4 @Reggie_Jackson (23 PTS) comes up big in the @LAClippers W! \n\n#ThatsGame #NBAPlayoffs\n\nGame 4 \xe2\x8f\xa9 Saturday, 9:00pm/\xe2\x80\xa6 https://t.co/Ij2IDEu8rg'"
nba,1408402124556414982,2021-06-25 12:30:07,b'PG continues his stellar #NBAPlayoffs.\n\n\xf0\x9f\x94\xa5 27 PTS\n\xf0\x9f\x94\xa5 15 REB\n\xf0\x9f\x94\xa5 8 AST\n\nThe @LAClippers take Game 3.. they can tie the s\xe2\x80\xa6 https://t.co/FVqdwzEFaO'
nba,1408398330099601413,2021-06-25 12:15:03,"b""Paul George's huge Game 3 powers the @LAClippers to their first-ever #NBAWCF presented by AT&amp;T win! They can tie th\xe2\x80\xa6 https://t.co/voBKDMa0gW"""
nba,1408394715389644800,2021-06-25 12:00:41,b'Join us in wishing @DBane0625 of the @memgrizz a HAPPY 23rd BIRTHDAY! #NBABDAY https://t.co/akri1DWFfI'
nba,1408311494865997824,2021-06-25 06:30:00,"b""After tonight's W.. The @LAClippers are the first team in @NBAHistory to win three Game 3s after trailing 0-2 in a\xe2\x80\xa6 https://t.co/KLTWS45jJq"""
nba,1408308369866297345,2021-06-25 06:17:35,"b""\xf0\x9f\xa4\x94 Which @Yg_Trece play??\n\nVOTE NOW for Thursday's #KiaTopPlay! #KiaWhoYaGot"""
nba,1408307277640126465,2021-06-25 06:13:14,"b""Paul George on his mental approach after Game 2 and Ty Lue's special relationship with the @LAClippers players.\xe2\x80\xa6 https://t.co/X9Av04pn7i"""
nba,1408304383041933317,2021-06-25 06:01:44,b'Practice makes perfect. #ThatsGame\n\n@Yg_Trece x @LAClippers https://t.co/TENMQlGN0i'
nba,1408299645558824963,2021-06-25 05:42:55,b'The updated #NBAPlayoffs bracket after the @LAClippers win Game 3!\n\nFRIDAY on TNT \xe2\xa4\xb5\xef\xb8\x8f\n8:30 PM ET: ATL@MIL (Hawks lea\xe2\x80\xa6 https://t.co/rAW8bpu6Kv'
nba,1408298070601875461,2021-06-25 05:36:39,"b'""When we see Reggie do what he does in the 4th quarter... we\'re just used to it."" - @terance_mann \n\n@Reggie_Jackson\xe2\x80\xa6 https://t.co/aStjYRxfVQ'"
nba,1408293751802433542,2021-06-25 05:19:29,b'Ty Lue on his message to the @LAClippers after their flight back to Los Angeles following Game 2. #ThatsGame \n\nAfte\xe2\x80\xa6 https://t.co/5yGzeIKYeI'
nba,1408291150574895106,2021-06-25 05:09:09,b'RT @NBAHistory: The @LAClippers are the first team in NBA history to win Game 3 after trailing 0-2 three times in the same postseason. http\xe2\x80\xa6'
nba,1408285163990175747,2021-06-25 04:45:22,"b'""This team is resilient."" - @Reggie_Jackson \n\nThe @LAClippers have opened all 3 rounds of the #NBAPlayoffs down 0-2\xe2\x80\xa6 https://t.co/GLBPx5ks3o'"
nba,1408285058998456321,2021-06-25 04:44:57,"b""RT @NBAFantasy: Paul George (27 PTS, 15 REB, 8 AST) checked ALL the boxes on his way to the top of Thursday's #NBAFantasy leaderboard! \xf0\x9f\x93\x8a ht\xe2\x80\xa6"""
nba,1408283925605228545,2021-06-25 04:40:27,"b'Paul George and the Staples Center crowd share love in #PhantomCam, following the first @LAClippers #NBAWCF present\xe2\x80\xa6 https://t.co/z3JUmP30vz'"
nba,1408281974767300608,2021-06-25 04:32:42,b'Paul George from HALFCOURT to beat the 3Q buzzer in the @LAClippers Game 3 win!\n\n#PhantomCam \n#NBAPlayoffs\xe2\x80\xa6 https://t.co/xU9f6vbABK'
nba,1408281940302630913,2021-06-25 04:32:33,b'The \xf0\x9f\x93\xb8 PHOTOS &amp; the \xf0\x9f\x8e\xa5 PHANTOM! https://t.co/kQMzRy49nB'
nba,1408280529154109446,2021-06-25 04:26:57,b'RT @NBAHistory: First Western Conference Finals win in @LAClippers history. https://t.co/BAJBSQ6YuO'
nba,1408280390121447425,2021-06-25 04:26:24,b'Coming soon to @nbatopshot: The Oculus #UnbelievablePlays.\n\nJoin Friday\xe2\x80\x99s #NBAPlayoffs Pack Drop.\n\nNew to NBA Top S\xe2\x80\xa6 https://t.co/060yxpLnxi'
